evarname,pvarname,n,e_table_name,p_table_name
DS1TFA,RSV_ShanWienDivSD,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFA,RSV_InverseSimpsonMean,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFA,RSV_InverseSimpsonSD,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RB_ObservedOTUsMean,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RB_ObservedOTUsSD,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RB_FaPhyloDivMean,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RB_FaPhyloDivSD,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RB_ShanWienDivMean,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RB_ShanWienDivSD,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RB_InverseSimpsonMean,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RB_InverseSimpsonSD,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RSV_ObservedOTUsMean,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RSV_ObservedOTUsSD,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RSV_FaPhyloDivMean,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RSV_FaPhyloDivSD,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RSV_ShanWienDivMean,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RSV_ShanWienDivSD,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RSV_InverseSimpsonMean,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFDFE,RSV_InverseSimpsonSD,800,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RB_ObservedOTUsMean,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RB_ObservedOTUsSD,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RB_FaPhyloDivMean,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RB_FaPhyloDivSD,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RB_ShanWienDivMean,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RB_ShanWienDivSD,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RB_InverseSimpsonMean,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RB_InverseSimpsonSD,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RSV_ObservedOTUsMean,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RSV_ObservedOTUsSD,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RSV_FaPhyloDivMean,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RSV_FaPhyloDivSD,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RSV_ShanWienDivMean,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RSV_ShanWienDivSD,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RSV_InverseSimpsonMean,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TFIBE,RSV_InverseSimpsonSD,56,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RB_ObservedOTUsMean,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RB_ObservedOTUsSD,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RB_FaPhyloDivMean,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RB_FaPhyloDivSD,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RB_ShanWienDivMean,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RB_ShanWienDivSD,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RB_InverseSimpsonMean,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RB_InverseSimpsonSD,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RSV_ObservedOTUsMean,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RSV_ObservedOTUsSD,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RSV_FaPhyloDivMean,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RSV_FaPhyloDivSD,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RSV_ShanWienDivMean,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RSV_ShanWienDivSD,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RSV_InverseSimpsonMean,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIODI,RSV_InverseSimpsonSD,469,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RB_ObservedOTUsMean,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RB_ObservedOTUsSD,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RB_FaPhyloDivMean,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RB_FaPhyloDivSD,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RB_ShanWienDivMean,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RB_ShanWienDivSD,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RB_InverseSimpsonMean,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RB_InverseSimpsonSD,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RSV_ObservedOTUsMean,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RSV_ObservedOTUsSD,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RSV_FaPhyloDivMean,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RSV_FaPhyloDivSD,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RSV_ShanWienDivMean,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RSV_ShanWienDivSD,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RSV_InverseSimpsonMean,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TIRON,RSV_InverseSimpsonSD,466,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RB_ObservedOTUsMean,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RB_ObservedOTUsSD,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RB_FaPhyloDivMean,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RB_FaPhyloDivSD,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RB_ShanWienDivMean,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RB_ShanWienDivSD,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RB_InverseSimpsonMean,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RB_InverseSimpsonSD,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RSV_ObservedOTUsMean,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RSV_ObservedOTUsSD,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RSV_FaPhyloDivMean,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RSV_FaPhyloDivSD,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RSV_ShanWienDivMean,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RSV_ShanWienDivSD,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RSV_InverseSimpsonMean,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TKCAL,RSV_InverseSimpsonSD,538,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RB_ObservedOTUsMean,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RB_ObservedOTUsSD,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RB_FaPhyloDivMean,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RB_FaPhyloDivSD,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RB_ShanWienDivMean,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RB_ShanWienDivSD,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RB_InverseSimpsonMean,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RB_InverseSimpsonSD,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RSV_ObservedOTUsMean,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RSV_ObservedOTUsSD,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RSV_FaPhyloDivMean,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RSV_FaPhyloDivSD,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RSV_ShanWienDivMean,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RSV_ShanWienDivSD,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RSV_InverseSimpsonMean,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLYCO,RSV_InverseSimpsonSD,270,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RB_ObservedOTUsMean,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RB_ObservedOTUsSD,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RB_FaPhyloDivMean,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RB_FaPhyloDivSD,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RB_ShanWienDivMean,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RB_ShanWienDivSD,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RB_InverseSimpsonMean,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RB_InverseSimpsonSD,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RSV_ObservedOTUsMean,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RSV_ObservedOTUsSD,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RSV_FaPhyloDivMean,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RSV_FaPhyloDivSD,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RSV_ShanWienDivMean,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RSV_ShanWienDivSD,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RSV_InverseSimpsonMean,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TLZ,RSV_InverseSimpsonSD,217,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RB_ObservedOTUsMean,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RB_ObservedOTUsSD,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RB_FaPhyloDivMean,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RB_FaPhyloDivSD,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RB_ShanWienDivMean,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RB_ShanWienDivSD,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RB_InverseSimpsonMean,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RB_InverseSimpsonSD,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RSV_ObservedOTUsMean,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RSV_ObservedOTUsSD,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RSV_FaPhyloDivMean,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RSV_FaPhyloDivSD,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RSV_ShanWienDivMean,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RSV_ShanWienDivSD,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RSV_InverseSimpsonMean,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMAGN,RSV_InverseSimpsonSD,688,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RB_ObservedOTUsMean,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RB_ObservedOTUsSD,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RB_FaPhyloDivMean,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RB_FaPhyloDivSD,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RB_ShanWienDivMean,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RB_ShanWienDivSD,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RB_InverseSimpsonMean,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RB_InverseSimpsonSD,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RSV_ObservedOTUsMean,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RSV_ObservedOTUsSD,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RSV_FaPhyloDivMean,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RSV_FaPhyloDivSD,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RSV_ShanWienDivMean,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RSV_ShanWienDivSD,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RSV_InverseSimpsonMean,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TMFAT,RSV_InverseSimpsonSD,35,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RB_ObservedOTUsMean,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RB_ObservedOTUsSD,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RB_FaPhyloDivMean,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RB_FaPhyloDivSD,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RB_ShanWienDivMean,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RB_ShanWienDivSD,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RB_InverseSimpsonMean,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RB_InverseSimpsonSD,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RSV_ObservedOTUsMean,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RSV_ObservedOTUsSD,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RSV_FaPhyloDivMean,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RSV_FaPhyloDivSD,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RSV_ShanWienDivMean,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RSV_ShanWienDivSD,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RSV_InverseSimpsonMean,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TNIAC,RSV_InverseSimpsonSD,755,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RB_ObservedOTUsMean,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RB_ObservedOTUsSD,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RB_FaPhyloDivMean,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RB_FaPhyloDivSD,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RB_ShanWienDivMean,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RB_ShanWienDivSD,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RB_InverseSimpsonMean,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RB_InverseSimpsonSD,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RSV_ObservedOTUsMean,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RSV_ObservedOTUsSD,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RSV_FaPhyloDivMean,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RSV_FaPhyloDivSD,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RSV_ShanWienDivMean,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RSV_ShanWienDivSD,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RSV_InverseSimpsonMean,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPFAT,RSV_InverseSimpsonSD,153,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RB_ObservedOTUsMean,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RB_ObservedOTUsSD,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RB_FaPhyloDivMean,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RB_FaPhyloDivSD,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RB_ShanWienDivMean,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RB_ShanWienDivSD,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RB_InverseSimpsonMean,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RB_InverseSimpsonSD,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RSV_ObservedOTUsMean,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RSV_ObservedOTUsSD,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RSV_FaPhyloDivMean,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RSV_FaPhyloDivSD,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RSV_ShanWienDivMean,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RSV_ShanWienDivSD,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RSV_InverseSimpsonMean,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPHOS,RSV_InverseSimpsonSD,337,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RB_ObservedOTUsMean,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RB_ObservedOTUsSD,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RB_FaPhyloDivMean,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RB_FaPhyloDivSD,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RB_ShanWienDivMean,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RB_ShanWienDivSD,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RB_InverseSimpsonMean,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RB_InverseSimpsonSD,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RSV_ObservedOTUsMean,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RSV_ObservedOTUsSD,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RSV_FaPhyloDivMean,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RSV_FaPhyloDivSD,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RSV_ShanWienDivMean,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RSV_ShanWienDivSD,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RSV_InverseSimpsonMean,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPOTA,RSV_InverseSimpsonSD,420,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RB_ObservedOTUsMean,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RB_ObservedOTUsSD,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RB_FaPhyloDivMean,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RB_FaPhyloDivSD,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RB_ShanWienDivMean,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RB_ShanWienDivSD,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RB_InverseSimpsonMean,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RB_InverseSimpsonSD,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RSV_ObservedOTUsMean,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RSV_ObservedOTUsSD,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RSV_FaPhyloDivMean,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RSV_FaPhyloDivSD,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RSV_ShanWienDivMean,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RSV_ShanWienDivSD,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RSV_InverseSimpsonMean,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TPROT,RSV_InverseSimpsonSD,77,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RB_ObservedOTUsMean,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RB_ObservedOTUsSD,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RB_FaPhyloDivMean,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RB_FaPhyloDivSD,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RB_ShanWienDivMean,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RB_ShanWienDivSD,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RB_InverseSimpsonMean,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RB_InverseSimpsonSD,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RSV_ObservedOTUsMean,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RSV_ObservedOTUsSD,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RSV_FaPhyloDivMean,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RSV_FaPhyloDivSD,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RSV_ShanWienDivMean,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RSV_ShanWienDivSD,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RSV_InverseSimpsonMean,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSELE,RSV_InverseSimpsonSD,602,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RB_ObservedOTUsMean,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RB_ObservedOTUsSD,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RB_FaPhyloDivMean,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RB_FaPhyloDivSD,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RB_ShanWienDivMean,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RB_ShanWienDivSD,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RB_InverseSimpsonMean,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RB_InverseSimpsonSD,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RSV_ObservedOTUsMean,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RSV_ObservedOTUsSD,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RSV_FaPhyloDivMean,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RSV_FaPhyloDivSD,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RSV_ShanWienDivMean,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RSV_ShanWienDivSD,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RSV_InverseSimpsonMean,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSFAT,RSV_InverseSimpsonSD,85,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RB_ObservedOTUsMean,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RB_ObservedOTUsSD,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RB_FaPhyloDivMean,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RB_FaPhyloDivSD,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RB_ShanWienDivMean,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RB_ShanWienDivSD,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RB_InverseSimpsonMean,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RB_InverseSimpsonSD,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RSV_ObservedOTUsMean,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RSV_ObservedOTUsSD,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RSV_FaPhyloDivMean,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RSV_FaPhyloDivSD,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RSV_ShanWienDivMean,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RSV_ShanWienDivSD,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RSV_InverseSimpsonMean,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSODI,RSV_InverseSimpsonSD,157,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RB_ObservedOTUsMean,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RB_ObservedOTUsSD,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RB_FaPhyloDivMean,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RB_FaPhyloDivSD,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RB_ShanWienDivMean,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RB_ShanWienDivSD,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RB_InverseSimpsonMean,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RB_InverseSimpsonSD,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RSV_ObservedOTUsMean,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RSV_ObservedOTUsSD,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RSV_FaPhyloDivMean,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RSV_FaPhyloDivSD,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RSV_ShanWienDivMean,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RSV_ShanWienDivSD,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RSV_InverseSimpsonMean,203,DS1TOT_G,ALPHADIVERSITY_G
DS1TSUGR,RSV_InverseSimpsonSD,203,DS1TOT_G,ALPHADIVERSITY_G
